Actual Class,Predicted Class,Cleaned_Text,Raw_Text
Business,Sports,virgin wishing for melbourne sir richard said yesterday melbourne wa on his wish list with flight to london possibly through hong kong or bangkok the british billionaire landed in sydney yesterday aboard virgin atlantic 39 s inaugural australian flight,"Virgin wishing for Melbourne Sir Richard said yesterday Melbourne was on his wish list, with flights to London possibly through Hong Kong or Bangkok. The British billionaire landed in Sydney yesterday aboard Virgin Atlantic #39;s inaugural Australian flight."
World,Sci/Tech,amazon burning make brazil a leading polluter by axel bugge brasilia brazil reuters burning of the amazon andother forest account for three quarter of brazil'sgreenhouse gas emission and ha made the country one of theworld s leading polluter a long-delayed government reportshowed on wednesday,"Amazon Burning Makes Brazil a Leading Polluter &lt;p&gt;&lt;/p&gt;&lt;p&gt; By Axel Bugge&lt;/p&gt;&lt;p&gt; BRASILIA, Brazil (Reuters) - Burning of the Amazon andother forests accounts for three quarters of Brazil'sgreenhouse gas emissions and has made the country one of theworld's leading polluters, a long-delayed government reportshowed on Wednesday.&lt;/p&gt;"
Sci/Tech,Business,nortel to file restated result next year nortel network said today that after month of trying to untangle faulty financial result it wo n't file it 2003 and first-half 2004 result until early next year,"Nortel to file restated results next year Nortel Networks said today that after months of trying to untangle faulty financial results, it won't file its 2003 and first-half 2004 results until early next year."
Business,World,company trademark right limited by u high court update1 the u supreme court limited the scope of federal trademark protection saying rival company in some case can use proprietary term even when customer might be confused,"Company Trademark Rights Limited by US High Court (Update1) The US Supreme Court limited the scope of federal trademark protection, saying rival companies in some cases can use proprietary terms even when customers might be confused."
Business,Sci/Tech,ellison data hub could 39 ve prevented 9/11 san francisco oracle ceo larry ellison is convinced that had the intelligence community used a unified database from oracle the terrorist attack on 9/11 would never have happened,"Ellison: Data Hubs Could #39;ve Prevented 9/11 SAN FRANCISCO -- Oracle CEO Larry Ellison is convinced that had the intelligence community used a unified database from Oracle, the terrorist attacks on 9/11 would never have happened."
Business,Sports,without batting an eyelash a very french welcome for a new that night it seemed a if three or four party were going on at once in cosmo manille wrong palanggas actually there were five in makati alone and one of them had a stream of traffic,"Without Batting An Eyelash : A very French welcome for a new &lt;b&gt;...&lt;/b&gt; THAT night, it seemed as if three or four parties were going on at once in Cosmo Manille. Wrong, palanggas. Actually, there were five in Makati alone, and one of them had a stream of traffic "
Sci/Tech,World,large gambian rat worry fla official ap ap the florida key already dealing with invasive exotics from melaleuca to iguana have added another to the list of unwanted newcomer the african gambian pouch rat,"Large Gambian Rats Worry Fla. Officials (AP) AP - The Florida Keys, already dealing with invasive exotics from melaleuca to iguanas, have added another to the list of unwanted newcomers: the African Gambian pouch rat."
Business,World,"general motor europe ax 12,000 job general motor europe gm.n quote profile research will chop 12,000 job over two year around a fifth of it workforce to lop","General Motors Europe Axes 12,000 Jobs General Motors Europe (GM.N: Quote, Profile, Research) will chop 12,000 jobs over two years -- around a fifth of its workforce -- to lop "
Business,Sci/Tech,amazon 39 s uk dvd rental might presage war with netflix analyst said amazon 39 s launch of the dvd rental service in the uk might be to test it approach and streamline the logistically difficult process of handling dvd through the mail,Amazon #39;s UK DVD Rentals Might Presage War with Netflix Analysts said Amazon #39;s launch of the DVD rental service in the UK might be to test its approach and streamline the logistically difficult process of handling DVDs through the mail.
Sci/Tech,World,summary box breast cancer surgery refined ap ap new approach a study say that removing just one to three key lymph node can spare woman lifelong arm problem and reliably indicate whether breast cancer ha spread,Summary Box: Breast Cancer Surgery Refined (AP) AP - NEW APPROACH: A study says that removing just one to three key lymph nodes can spare women lifelong arm problems and reliably indicate whether breast cancer has spread.
Business,Sports,"opel to cut payroll by 9,500 opel get by without layoff reader taking in these and similar headline earlier this week were well advised to read the fine print","Opel to cut payroll by 9,500 Opel gets by without layoffs. Readers taking in these and similar headlines earlier this week were well advised to read the fine print."
Sci/Tech,Business,nextel sprint talk merger nextel communication inc and sprint corp are negotiating a possible merger according to a source familiar with the discussion,"Nextel, Sprint Talk Merger Nextel Communications Inc. and Sprint Corp. are negotiating a possible merger, according to a source familiar with the discussions."
Business,Sci/Tech,premier swallow bird 39 s custard bird 39 s custard and angel delight are back in british hand after a 70m deal announced yesterday the famous brand have been bought by premier food owner of ambrosia custard and rowntrees jelly from the u food group kraft,"Premier swallows Bird #39;s custard Bird #39;s custard and Angel Delight are back in British hands after a 70m deal announced yesterday. The famous brands have been bought by Premier Foods, owner of Ambrosia custard and Rowntrees jelly, from the US food group Kraft."
